type,ID,Classification,sequence_length,k-mer_match
C,M01771:9:000000000-L7C7K:1:1105:7270:6913,Succinivibrio dextrinosolvens (taxid 83771),301,0:17 2:3 1236:3 83771:5 1236:1 83771:56 2:24 83771:22 0:39 131567:1 488447:3 131567:5 2:1 83771:2 1224:3 1236:7 0:15 83771:1 0:1 83771:5 0:5 1236:20 131567:1 2:1 1236:5 2:12 131567:5 2:4
C,M01771:9:000000000-L7C7K:1:1105:17489:6913,Dermabacter jinjuensis (taxid 1667168),301,2:2 0:11 85006:8 0:23 85006:3 0:2 1760:5 85006:1 1760:3 201174:1 2:55 1760:10 85006:21 1760:1 85020:5 1667168:10 0:8 1667168:9 0:12 1863:1 0:5 1760:8 0:5 1760:5 0:5 1760:1 0:5 2:11 0:2 2:18 131567:11
C,M01771:9:000000000-L7C7K:1:1105:12359:6913,Azospirillum formosense (taxid 861533),301,2:9 131567:5 2:17 191:1 2:7 191:7 2:9 191:1 2:9 204441:5 2:6 28211:8 2:26 2829815:7 2:5 191:3 2:5 0:4 861533:7 0:5 191:3 0:7 1224:1 1236:5 1224:2 2:5 1224:4 2:12 0:1 1236:5 0:1 2:1 0:11 2:5 0:5 2:23 28211:3 2:14 0:5 2:5 0:3
C,M01771:9:000000000-L7C7K:1:1105:27663:6913,Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536 (taxid 1242106),301,131567:4 0:4 562:2 91347:5 1236:2 2:76 1242106:4 2:5 1242106:4 0:5 2:5 0:5 2:49 131567:9 2:53 131567:8 2:18 0:9
C,M01771:9:000000000-L7C7K:1:1105:10822:6914,Cellulosimicrobium sp. ES-005 (taxid 3163031),301,2:2 2697027:1 0:10 1236:2 2:78 3163031:1 0:15 2:4 0:13 2:18 85006:12 1760:5 85006:7 1760:5 85006:5 0:5 85006:5 0:17 2:1 0:3 2:25 1888:5 0:24 131567:1 293387:3
C,M01771:9:000000000-L7C7K:1:1105:17244:6914,Ligilactobacillus ruminis (taxid 1623),301,2:6 45668:4 2:13 33958:5 2:98 1783272:5 186826:3 91061:1 2:2 91061:5 2:4 2767887:4 1623:13 2767887:2 1783272:5 33958:1 1623:7 2:9 1783272:3 33958:5 91061:3 33958:9 1783272:1 33958:1 1783272:5 91061:1 1783272:5 2:2 1783272:1 2:26 0:18
C,M01771:9:000000000-L7C7K:1:1105:5709:6914,Phocaeicola coprophilus (taxid 387090),301,1351:2 0:5 171549:13 387090:5 2:1 387090:31 976:1 387090:5 171549:4 200643:2 171549:10 2:1 171549:4 976:5 2:14 171549:3 976:2 171549:6 387090:1 909656:5 387090:1 909656:3 387090:38 815:6 171549:6 815:8 387090:7 909656:1 387090:10 909656:2 387090:6 171549:3 387090:6 815:1 909656:1 2:8 0:10 2:4 0:2 2:5 0:1 2:1 0:5 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:18060:6914,Oscillibacter hominis (taxid 2763056),301,2:5 0:10 1236:2 2:6 0:10 216572:7 1612173:1 0:16 2:3 216572:1 2:7 0:2 216572:5 1239:9 2:22 2763056:10 216572:2 0:29 216572:4 0:20 538949:3 1608957:5 0:3 2:5 0:7 216572:5 0:16 216572:7 2:1 216572:4 2:14 186801:5 2:19 131567:1 1239:1
C,M01771:9:000000000-L7C7K:1:1105:5605:6914,Simiaoa sunii (taxid 2763672),301,2:1 131567:1 543:3 131567:7 2:13 1239:12 2:1 1239:10 2:5 1239:1 2:59 1239:2 2:5 186801:8 2763672:22 186803:1 2763672:4 186803:12 2763672:1 186803:3 186801:5 186803:1 186801:7 0:7 186803:4 0:5 186803:3 0:5 478749:3 0:6 186803:1 186801:1 2:1 186801:7 2:8 186801:2 2:25 131567:5
C,M01771:9:000000000-L7C7K:1:1105:13421:6914,Faecalibacterium prausnitzii (taxid 853),301,2:3 0:4 562:2 91347:5 2:99 186801:1 2:1 1783272:7 186803:2 0:17 29430:5 0:1 29430:15 2:20 29430:4 0:24 853:3 0:6 2:1 186801:1 2:1 186801:7 2:8 186801:14 2:6 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:5838:6914,Akkermansia muciniphila (taxid 239935),301,0:12 239934:13 2:5 239934:7 2:1 239934:20 2:5 48461:5 239934:3 2:32 239934:30 2:5 239934:1 2:20 239935:12 2:2 239935:20 239934:13 2:5 239934:1 2:16 48461:7 2:1 48461:7 74201:5 48461:5 0:14
C,M01771:9:000000000-L7C7K:1:1105:7718:6914,Escherichia coli (taxid 562),301,2:5 0:4 562:2 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:3
C,M01771:9:000000000-L7C7K:1:1105:18119:6914,Phocaeicola vulgatus (taxid 821),301,2697027:5 0:15 2:3 0:5 909656:1 0:5 909656:1 0:2 909656:29 171549:3 815:1 200643:2 2:34 171549:3 976:2 171549:7 909656:9 821:14 909656:1 821:16 909656:5 2:22 909656:37 2:36 131567:5 2:3 914127:1
C,M01771:9:000000000-L7C7K:1:1105:6192:6915,Escherichia coli (taxid 562),301,2:1 0:4 562:2 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:24682:6915,Phocaeicola coprophilus (taxid 387090),301,0:2 2:5 0:5 171549:13 387090:5 2:1 387090:31 976:1 387090:5 171549:4 200643:2 171549:10 2:1 171549:4 976:5 2:14 171549:3 976:2 171549:6 387090:1 909656:5 387090:1 909656:3 387090:38 815:6 171549:6 815:8 387090:7 909656:1 387090:10 909656:2 387090:6 171549:3 387090:6 815:1 909656:1 2:36 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:13305:6915,Sodalis ligni (taxid 2697027),301,2:3 0:2 2697027:4 91347:5 1236:2 2:153 131567:9 2:53 0:8 213:1 2:15 213:2 2:5 213:1 2:4
C,M01771:9:000000000-L7C7K:1:1105:14140:6915,Faecalibacterium prausnitzii (taxid 853),301,0:12 2:132 216851:5 2:5 216851:2 2:4 216851:18 2:3 853:34 2:14 186801:1 216851:5 2:2 216851:18 0:12
C,M01771:9:000000000-L7C7K:1:1105:6681:6915,Candidatus Portiera aleyrodidarum (taxid 91844),301,2:11 131567:5 2:8 1236:8 91844:51 1236:2 2:24 1236:8 91844:2 1236:5 91844:74 0:17 1236:1 0:1 2:5 0:1 1236:5 0:4 1236:25 2:2 0:2 2:5 0:1
C,M01771:9:000000000-L7C7K:1:1105:23633:6915,Segatella copri (taxid 165179),301,562:2 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:5
C,M01771:9:000000000-L7C7K:1:1105:6013:6915,Segatella copri (taxid 165179),301,0:14 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:2 0:20 2:1 0:3
C,M01771:9:000000000-L7C7K:1:1105:6577:6915,Segatella copri (taxid 165179),301,0:15 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:4
C,M01771:9:000000000-L7C7K:1:1105:6752:6915,Homo sapiens (taxid 9606),301,0:128 9606:30 0:57 2:3 1:6 298:2 0:29 28384:5 2:5 91347:2
C,M01771:9:000000000-L7C7K:1:1105:13629:6915,Pseudomonas aeruginosa (taxid 287),301,2:1 2697027:1 0:3 131567:7 2:137 0:11 2:7 287:1 1224:3 287:5 2:1 0:2 2:50 131567:8 2:18 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:21845:6915,Simiaoa sunii (taxid 2763672),301,2:2 562:6 91347:5 2:13 1239:12 2:1 1239:10 0:24 2:7 0:2 2:32 1239:2 2:5 186801:5 384636:1 0:24 186803:1 0:1 2763672:3 186803:12 2763672:1 186803:3 186801:5 186803:1 186801:7 186803:5 2763672:1 186803:5 2763672:5 186803:3 2763672:5 186803:3 2763672:1 186803:6 186801:1 2:1 186801:7 2:8 186801:2 2:25 131567:4
C,M01771:9:000000000-L7C7K:1:1105:6427:6915,Phocaeicola coprophilus (taxid 387090),301,2:3 0:5 976:5 0:3 976:5 0:39 171552:1 0:5 815:2 200643:2 171552:18 2:7 976:3 171552:6 171549:3 0:1 156973:1 0:38 387090:16 815:6 171549:6 815:8 387090:7 909656:1 387090:10 909656:2 387090:6 171549:3 387090:6 815:1 909656:1 2:24 0:12 85009:5 0:5 2:1
C,M01771:9:000000000-L7C7K:1:1105:23539:6916,Parvibaculum lavamentivorans DS-1 (taxid 402881),301,2:1 0:13 402881:3 2:3 402881:17 28211:20 2:6 402881:7 1224:2 28211:2 2:5 28211:3 2:7 28211:5 2:4 28211:5 402881:17 356:2 402881:46 1224:5 402881:5 28211:2 402881:26 2:61
C,M01771:9:000000000-L7C7K:1:1105:17664:6916,Segatella copri (taxid 165179),301,0:14 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:35 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:22605:6916,Emticicia oligotrophica DSM 17448 (taxid 929562),301,0:2 131567:5 679663:1 0:84 2:2 171549:1 2:4 562:5 929562:4 0:2 577309:1 0:113 1783272:3 0:6 2:5 1457365:2 1670830:1 2:7 1783270:5 68336:2 2:5 131567:5 2:2
C,M01771:9:000000000-L7C7K:1:1105:7694:6916,Escherichia coli (taxid 562),301,2:2 562:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:10521:6916,Oscillibacter hominis (taxid 2763056),301,0:1 2:5 0:4 562:2 91347:5 1236:2 2:6 216572:5 0:5 216572:7 1612173:1 0:16 2:3 216572:1 2:7 0:2 216572:5 1239:9 2:22 2763056:10 216572:2 0:56 1608957:5 0:3 2:2 0:10 2714353:5 0:21 216572:2 2:1 216572:4 2:14 186801:5 2:19
C,M01771:9:000000000-L7C7K:1:1105:20073:6916,Segatella copri (taxid 165179),301,0:18 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:39 76123:4 2571030:5 0:6 165179:1 0:13 165179:26 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:1
C,M01771:9:000000000-L7C7K:1:1105:17681:6916,Escherichia coli (taxid 562),301,91347:1 2:5 562:6 91347:5 1236:2 2:113 1236:35 2:6 1224:5 2:7 1236:22 2:9 1236:1 2:17 131567:8 2:18 562:2 0:5
C,M01771:9:000000000-L7C7K:1:1105:16128:6916,Limnospira indica BM01 (taxid 2760438),301,2:5 0:1 307595:1 0:22 544448:1 0:48 2:5 0:5 2:15 1783272:4 2760438:4 3028117:5 2760438:1 0:10 3028117:5 0:87 2:3 29447:8 2:16 0:6 3028117:1 336810:1 0:5 2:5 0:2 2:1
C,M01771:9:000000000-L7C7K:1:1105:11937:6916,Anaerobutyricum hallii (taxid 39488),301,2:4 1351:2 2:4 131567:5 2:18 0:2 2:5 39488:1 0:6 39488:14 2:7 186801:2 2:39 186801:9 1239:5 39488:80 2:2 39488:10 186803:5 1783272:2 2:10 0:6 2:2 0:6 186828:7 91061:5 2:5 91061:2 86029:2
C,M01771:9:000000000-L7C7K:1:1105:22174:6916,Ruminococcus bovis (taxid 2564099),301,2:1 131567:5 2:35 186802:21 2:9 2564099:14 2:11 2564099:2 2:12 2564099:7 186802:7 2564099:2 186802:5 2564099:17 0:32 2564099:22 216572:2 2:3 2564099:5 2:3 2564099:1 2:4 186802:1 186801:1 2:2 186801:2 2:8 186801:7 186802:1 2:10 1783272:1 2:1 1783272:5 2:7 131567:1
C,M01771:9:000000000-L7C7K:1:1105:27046:6916,Sodalis ligni (taxid 2697027),301,2:2 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:14774:6916,Ruminococcus bovis (taxid 2564099),301,2:1 131567:5 2:35 186802:21 2:9 2564099:14 2:11 2564099:2 2:12 2564099:7 186802:7 2564099:2 186802:5 2564099:17 0:32 2564099:22 216572:2 2:3 2564099:5 2:3 2564099:1 2:4 186802:1 186801:1 2:2 186801:2 2:8 186801:7 186802:1 0:12 446470:5 2:2 446470:5 2:1
C,M01771:9:000000000-L7C7K:1:1105:13095:6916,Komagataeibacter nataicola (taxid 265960),301,91061:1 2697027:1 0:3 2:7 0:8 2:9 0:3 2:5 0:34 2775080:3 0:5 28211:10 2:5 28211:5 0:4 265960:5 0:60 2:3 0:38 1917830:2 2918170:1 0:1 2:22 28211:3 2:14 28211:3 2:12
C,M01771:9:000000000-L7C7K:1:1105:15046:6917,Escherichia coli (taxid 562),301,2:5 562:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:9 91347:5 562:4 0:5 2:3
C,M01771:9:000000000-L7C7K:1:1105:15847:6917,Escherichia coli (taxid 562),301,2:5 0:4 562:2 91347:5 1236:2 2:23 91347:1 2:6 1236:9 91347:1 2:10 1224:3 2:39 91347:7 1236:7 91347:3 543:9 0:30 2:5 131567:9 2:53 131567:8 2:18 131567:5 2:3
C,M01771:9:000000000-L7C7K:1:1105:15697:6917,Escherichia coli (taxid 562),301,2:1 0:4 562:2 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:7
C,M01771:9:000000000-L7C7K:1:1105:23086:6917,Segatella copri (taxid 165179),301,131567:2 0:1 1783272:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:5
C,M01771:9:000000000-L7C7K:1:1105:16994:6917,Segatella copri (taxid 165179),301,2697027:5 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:6 0:20 171552:2 0:6 171552:6 171549:1 171552:12 2:2
C,M01771:9:000000000-L7C7K:1:1105:17699:6917,Segatella copri (taxid 165179),301,0:6 2571748:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:5 0:2 2571030:2 0:20 768507:1 2:4 323449:4 2:10 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:7 0:7 171552:1 0:1 171552:5 2:1 0:1
C,M01771:9:000000000-L7C7K:1:1105:10749:6918,Sodalis ligni (taxid 2697027),301,2:3 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:10933:6918,Faecalibacterium prausnitzii (taxid 853),301,0:14 2:132 216851:5 2:5 216851:2 2:4 216851:18 2:3 853:34 2:14 186801:1 216851:5 2:2 216851:18 2:5 216851:2 2:1 131567:2
C,M01771:9:000000000-L7C7K:1:1105:7528:6918,Segatella copri (taxid 165179),301,131567:2 0:1 2:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:39 2974251:1 171552:1 165179:5 171552:1 165179:1 2974251:5 165179:5 171552:3 2974251:5 165179:1 2974251:6 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 0:4 450367:1
C,M01771:9:000000000-L7C7K:1:1105:20925:6918,Melittangium boletus DSM 14713 (taxid 1294270),301,2:1 0:4 562:2 91347:5 2:18 2818505:7 1294270:4 80811:5 2:7 39:1 1236:3 2:24 200940:1 2:5 200940:1 2:1 200940:1 2:13 188711:1 29546:5 2:4 1936021:2 2:5 241368:2 0:49 2:2 228405:3 0:3 467976:3 0:5 525909:4 2:5 2600304:4 2:4 0:2 2937801:5 0:1 2:18 0:5 2:1 0:2 2:5 0:9 2:15
C,M01771:9:000000000-L7C7K:1:1105:5981:6918,Homo sapiens (taxid 9606),301,0:2 9606:15 131567:2 9606:26 131567:5 9606:4 0:2 9606:2 0:3 9606:15 131567:2 9606:28 131567:4 9606:5 0:2 9606:5 0:99 9606:1 0:1 9606:5 0:18 9606:21
C,M01771:9:000000000-L7C7K:1:1105:22836:6918,Brevundimonas pondensis (taxid 2774189),301,2:4 0:4 562:2 91347:5 1236:2 2:23 41275:22 2:1 28211:4 76892:3 2:31 28211:5 2:2 76892:15 41275:6 2774189:7 41275:5 2774189:1 41275:5 0:3 657642:6 0:2 76892:5 0:7 13687:1 0:8 28211:3 2:3 1224:2 28211:5 41275:1 28211:6 41275:6 2:9 76892:5 2:19 28211:8 2:21
C,M01771:9:000000000-L7C7K:1:1105:18017:6918,Defluviicoccus vanus (taxid 111831),301,2:1 2697027:6 91347:5 1236:2 2:1 1236:11 0:22 2:5 0:1 2:9 111831:1 2:10 28211:5 204441:3 2:26 204441:7 2:5 0:51 29570:2 0:42 2:20 28211:3 0:5 111831:5 28211:4 111831:3 2:2 111831:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:20737:6918,Escherichia coli (taxid 562),301,2:1 562:6 91347:5 1236:2 2:11 28211:5 2:7 0:35 2:7 0:3 2:7 0:1 2:13 84999:5 0:3 201174:4 0:53 2:3 0:35 357808:5 0:5 2:4 1385:4 2:7 0:4 2:1 1690221:1 0:11 1690221:4 0:3 2:2 0:5 2:5
C,M01771:9:000000000-L7C7K:1:1105:14208:6918,Ligilactobacillus ruminis (taxid 1623),301,0:8 1239:15 2:5 1239:5 33958:1 91061:5 1783272:2 2:5 1783272:11 2:3 1783272:1 2:5 1783272:5 2:19 1623:1 1783272:1 1623:1 0:5 1236:3 200795:5 0:5 1236:5 0:100 2:5 98802:1 1278232:3 0:7 2:4 1239:2 2:2 0:6 1303518:5 1107:2 35790:5 2:9
C,M01771:9:000000000-L7C7K:1:1105:15576:6918,Escherichia coli (taxid 562),301,0:18 2:3 0:5 2583588:1 0:5 2:1 2583588:5 0:1 2583588:5 0:11 2:1 0:3 2:5 2583588:1 0:1 2:2 1236:6 0:9 2:5 0:45 2:3 0:32 131567:1 0:8 1236:2 2:4 1224:7 574976:2 0:9 347534:2 715179:4 0:6 2:1 562:11 0:5 562:6 1224:1 0:30
C,M01771:9:000000000-L7C7K:1:1105:17189:6918,Escherichia coli (taxid 562),301,131567:3 2:6 131567:5 2:155 131567:9 2:53 131567:8 2:10 562:1 0:5 2:2 0:7 2:1 0:2
C,M01771:9:000000000-L7C7K:1:1105:18574:6919,Symmachiella dynata (taxid 2527995),301,0:14 2:5 131567:3 2:5 131567:1 1675036:3 0:6 2:2 0:17 2527964:5 0:11 126:5 0:7 2527964:4 126:5 203683:3 2527995:5 203683:4 126:2 2527995:8 126:2 0:51 2527983:5 2:2 0:47 126:7 0:1 203683:7 0:1 203683:2 0:5 203683:12 2:5 203683:5
C,M01771:9:000000000-L7C7K:1:1105:7501:6919,Escherichia coli (taxid 562),301,2:1 131567:1 543:3 131567:7 2:155 131567:9 2:42 0:2 2:9 0:7 2:2 0:5 2:12 562:2 0:10
C,M01771:9:000000000-L7C7K:1:1105:7630:6919,Escherichia coli (taxid 562),301,2:2 2697027:1 0:3 131567:7 2:87 562:4 0:19 2:5 562:26 2:14 131567:9 2:53 131567:8 2:18 562:2 0:9
C,M01771:9:000000000-L7C7K:1:1105:3840:6919,Ligilactobacillus ruminis (taxid 1623),301,2697027:2 0:10 2:8 33958:5 2:98 1783272:5 186826:3 91061:1 2:2 91061:5 2:4 2767887:4 1623:13 2767887:2 1783272:5 33958:1 1623:5 0:10 2:1 0:8 91061:3 33958:9 0:1 33958:1 1783272:5 91061:1 1783272:5 2:2 1783272:1 2:42 131567:5
C,M01771:9:000000000-L7C7K:1:1105:21328:6919,Segatella copri (taxid 165179),301,0:4 2571748:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:4
C,M01771:9:000000000-L7C7K:1:1105:14181:6919,Homo sapiens (taxid 9606),301,0:17 9606:156 0:45 2:4 1:3 298:2 0:29 28384:5 2:5 91347:1
C,M01771:9:000000000-L7C7K:1:1105:20896:6919,Acidaminococcus fermentans DSM 20731 (taxid 591001),301,0:2 2:5 0:10 904:13 909930:10 2:2 909930:16 909932:1 909930:3 2:6 909930:5 2:4 0:7 1239:2 2:1 1496:7 2:3 208224:2 2:9 1783272:3 909930:16 904:1 2:5 3077323:4 0:24 904:18 591001:8 904:1 591001:5 904:3 591001:3 904:7 591001:4 904:7 2:5 909930:1 1783272:5 2:31 0:2 2:5 0:1
C,M01771:9:000000000-L7C7K:1:1105:20227:6919,Segatella copri (taxid 165179),301,0:4 2571748:2 171552:24 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 171552:8 171549:4 171552:8 171549:1 171552:12 2:4
C,M01771:9:000000000-L7C7K:1:1105:8832:6919,Euzebya pacifica (taxid 1608957),301,2:4 2697027:1 0:12 84998:3 2:9 515635:4 0:2 573413:5 0:21 2:5 201174:9 2:31 201174:12 1608957:7 0:49 2:2 0:38 661478:5 2:2 0:1 2:3 0:5 201174:2 2:5 1239:1 1783272:1 2:1 1783272:3 1239:2 2:20 131567:2
C,M01771:9:000000000-L7C7K:1:1105:5621:6919,Parafannyhessea umbonata (taxid 604330),301,2:1 131567:1 0:1 2:9 84998:5 2:11 1643824:4 2:5 1643824:17 2:9 1643824:5 2:6 1643824:8 201174:2 1783272:5 0:14 1643824:3 0:1 1643824:5 0:8 604330:2 1643824:1 84999:4 604330:11 1643824:1 604330:24 1643824:3 604330:8 1643824:1 604330:28 84999:1 604330:7 84998:24 1783272:1 84998:4 2:7 1783272:1 2:13 131567:6
C,M01771:9:000000000-L7C7K:1:1105:9956:6919,Prevotella bivia (taxid 28125),301,0:5 976:7 0:3 976:5 0:39 171552:1 0:5 815:2 200643:2 171552:18 2:7 976:3 171552:6 2:5 0:24 2974251:4 0:54 28125:10 171552:4 28125:5 976:2 28125:4 171552:5 2:9 171552:8 171549:4 171552:7 0:7 171552:1 0:1 171552:5 2:4 0:1
C,M01771:9:000000000-L7C7K:1:1105:13917:6919,Limnospira indica BM01 (taxid 2760438),301,2:1 0:1 307595:1 0:22 544448:1 0:48 2:5 0:5 2:15 1783272:4 2760438:4 3028117:5 2760438:1 0:10 3028117:5 0:87 2:3 29447:8 2:16 0:6 3028117:1 336810:1 0:5 2:5 0:2 2:5
C,M01771:9:000000000-L7C7K:1:1105:12762:6919,Rubrobacter xylanophilus (taxid 49319),301,0:78 3135646:5 0:5 2:16 1783272:2 0:114 1783272:3 0:4 49319:5 1783272:2 0:2 1670830:1 2:4 0:2 2:1 1783270:7 2:5 131567:5 2:6
C,M01771:9:000000000-L7C7K:1:1105:18254:6919,Paraprevotella clara (taxid 454154),301,0:13 171549:8 454154:5 2:5 0:29 454154:10 2:5 171552:5 2:24 171552:2 577309:1 454154:7 577309:7 454154:29 0:43 976:2 0:5 454154:1 0:2 976:14 2:1 976:1 2:15 171549:3 2:6 171549:6 2:1 171549:5 131567:5 171549:2 2:5
C,M01771:9:000000000-L7C7K:1:1105:10226:6920,Escherichia coli (taxid 562),301,2:5 2697027:1 0:3 131567:7 2:91 1236:19 0:5 2:40 131567:9 2:53 131567:8 2:18 562:2 0:6
C,M01771:9:000000000-L7C7K:1:1105:19011:6920,Escherichia coli (taxid 562),301,2:6 562:5 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 131567:5 2:3
C,M01771:9:000000000-L7C7K:1:1105:25563:6920,Segatella copri (taxid 165179),301,0:2 2:5 0:12 171552:15 2974251:6 165179:12 171549:1 165179:11 2974251:1 2:48 165179:7 2974251:5 165179:34 2974251:5 165179:20 171552:2 2974251:5 165179:3 2974251:4 171552:7 2974251:9 171552:11 2:9 0:27 171552:1 0:5
C,M01771:9:000000000-L7C7K:1:1105:20661:6920,Candidatus Promineifilum breve (taxid 1806508),301,1806508:1 0:1 2:1 0:2 1930593:7 0:20 1927128:5 0:11 2:5 0:1 2:33 200795:1 2:1 200795:1 2:9 200795:4 0:5 2:5 0:54 1806508:1 0:5 1806508:4 0:29 356:5 0:1 1806508:12 2:2 926569:5 1783272:3 2:2 1783272:1 0:4 2:2 913107:5 0:1 1783272:1 0:5 2:5 913107:2 200795:3 131567:1 2:1
C,M01771:9:000000000-L7C7K:1:1105:22358:6920,Sodalis ligni (taxid 2697027),301,2:3 2697027:6 91347:5 1236:2 2:153 131567:9 2:53 131567:8 2:18 336306:1 0:9
C,M01771:9:000000000-L7C7K:1:1105:14990:6920,Segatella copri (taxid 165179),301,33959:2 0:6 1224:2 171552:7 0:3 171552:5 0:23 165179:4 0:5 165179:7 2974251:1 2:23 0:11 2:5 0:13 165179:2 0:1 2974251:5 0:1 165179:7 0:28 2974251:1 165179:10 0:6 165179:5 0:84
C,M01771:9:000000000-L7C7K:1:1105:7546:6920,Xanthomonas albilineans (taxid 29447),301,0:13 1117:7 3028117:8 2:1 3028117:2 0:29 2183911:1 0:16 2975055:5 1236:1 2:1 1236:1 2:17 29447:4 0:75 29447:4 0:9 29447:5 0:4 29447:2 0:16 29447:6 0:2 2:7 0:9 2:22
C,M01771:9:000000000-L7C7K:1:1105:16223:6920,Fructilactobacillus fructivorans (taxid 1614),301,0:15 1239:8 2:5 1239:5 33958:1 91061:5 1783272:2 2:5 1783272:11 2:3 1783272:1 2:5 1614:5 2:194 131567:2
C,M01771:9:000000000-L7C7K:1:1105:25526:6921,Aquiflexum balticum DSM 16537 (taxid 758820),301,0:14 976:8 3112958:5 2:12 0:32 563798:5 758820:3 563798:5 768507:31 0:2 869806:5 396811:2 2321403:5 0:22 976:3 0:2 2762318:5 0:12 2:2 0:19 592029:1 0:7 976:2 0:6 976:3 0:1 2:15 768507:8 2:15 131567:15
C,M01771:9:000000000-L7C7K:1:1105:12524:6921,Phototrophicus methaneseepsis (taxid 2710758),301,2:2 0:5 2:5 2710758:8 2:9 0:3 2:5 0:20 2:1 0:9 2:5 0:2 29330:5 28216:2 2:6 0:1 2710758:1 200795:3 0:4 2710758:1 0:1 2710758:5 0:12 28216:5 0:96 2:2 0:1 2:8 1783272:2 2:7 3028117:1 2:5 3028117:13 2:12
C,M01771:9:000000000-L7C7K:1:1105:10363:6921,Pelolinea submarina (taxid 913107),301,0:14 913107:5 292628:3 0:5 913107:3 0:4 1986204:5 0:21 2:5 0:4 913107:7 2:13 200795:1 2:1 200795:1 2:9 200795:4 0:3 1913444:2 2:5 292628:5 0:42 913107:2 0:6 913107:5 0:44 2:1 926569:1 2:1 926569:4 2:2 926569:8 2:2 926569:2 0:3 2:2 0:6 1783272:1 0:5 2:5 0:2 200795:3
